idx,domain,type,question,target_answer,answer,ox,judge_reason,prompt_tokens,completion_tokens,total_tokens
230,public,paragraph,総合評価方式による入札執行手続きにおいて、技術資料に関する疑義等申立てはどの段階で行われ、どのように処理されるのか？,技術資料に関する疑義等申立ては、入札後、技術資料の審査やヒアリングが行われた後、落札候補者の技術資料の確認段階で行われます。この段階で申立てがあった場合、仮称総合評価審査委員会が設置され、学識経験者からの意見聴取が行われます。その結果により、場合によっては落札候補者が変更され、新たな落札候補者の技術資料の確認が再度必要となります。逆に、疑義等申立てが含まれない場合、そのまま落札候補者が決定されます。,"**技術資料に関する疑義等申立ての時期と処理手順**

| ① **行われる段階** | ② **具体的な処理内容** |
|-------------------|------------------------|
| **技術資料の受領後、落札候補者決定前** | 1. **申立ての受付**<br>　- 入札参加者が提出した技術資料に対し、内容の不備・誤り・疑義があると認めた場合、担当者（所属長等）が「技術資料に関する疑義等申立て」を行う。<br>2. **審査・評価の再検討**<br>　- 申立てを受けた技術資料について、再度評価基準に照らし合わせて検証を行う。<br>3. **結果の反映**<br>　- 申立てが認められた場合は、該当項目の評価点を減点・0点に変更し、必要ならば技術資料の再提出を求める。<br>4. **落札候補者決定への影響**<br>　- 変更後の評価点に基づき、落札候補者が再度決定される。<br>5. **公表**<br>　- 変更後の評価点・評価値は、落札者決定時に「総合評価方式に関する評価調書（様式（公表調書））」で明示される。 |

**ポイント**

- **申立ては「技術資料の受領」直後に行われ、落札候補者決定前に完了する必要があります。**  
- 申立てが認められた場合、評価点の修正や再提出を求めることで、最終的な落札候補者決定に影響します。  
- 申立ての結果は、落札者決定時に公表される評価調書で明示されます。",X,正解回答の核心である審査委員会の設置と学識経験者への意見聴取という処理手順が評価対象の回答に欠落しており、主要な事実が一致していないため。,691,2010,2701
231,public,table,神奈川県企業庁の工事系業務の委託先について、技術者の継続教育についてどのような国家資格で判断しているか。継続教育の実績証明として有効な国家資格を全て教えてください。,（公社）日本技術士会の技術士、（一社）建設コンサルタンツ協会のRCCM、（公社）土木学会の土木学会上級技術者または土木学会一級技術者、 （一社）全国土木施工管理技士会連合会の一級土木施工管理技士、建築ＣＰＤ運営会議の建築士が該当します。,"**継続教育（CPD）実績の証明として有効な国家資格（全て）**

| 国家資格等 | 証明機関 | 推奨単位（または認定時間） |
|---|---|---|
| 技術士 | （公社）日本技術士会 | 50 単位／年 |
| RCCM（土木施工管理技術者） | （一社）建設コンサルタンツ協会 | 20 単位／年 |
| 土木学会上級技術者 | （公社）土木学会 | 20 単位／年 |
| 土木学会一級技術者 | 土木学会一級技術者 | 20 単位／年 |
| 一級土木施工管理技士 | （一社）全国土木施工管理技士会連合会 | 20 単位／年 |
| 建築士 | 建築CPD運営会議 | 12 認定時間／年 |

上記の国家資格に対し、**証明（認定）機関が発行する証明書の写し**を添付すれば、継続教育実績として有効と判断されます。",O,正解回答で挙げられている6つの国家資格がすべて評価対象の回答に含まれており、主要な事実が正確に一致しているため。,545,1548,2093
232,public,table,配置予定技術者の評価機関に、介護休業が重なった場合、休業期間は評価対象になりますか？評価対象になる場合、期間についても教えてください。,配置予定技術者の実績（同種業務実績、業務成績評定点実績）を評価する期間に、介護休業期間が重複している技術者に対して、休業期間分を、評価対象期間に加えて過去に遡り評価できることとする。要介護状態にある対象家族を介護するための介護休業を取得した場合、対象家族１人につき通算 93 日まで が対象期間となります。,"**回答**

- **介護休業が重なった場合、休業期間は評価対象にはなりません。**  
  - 文書の「介護休業」については「対象家族１人につき 通算93 日まで」と定義されていますが、同文書の「また、介護休暇や子の看護休暇等、時間単位の取得が可能なものは対象としない。」という記載から、介護休業を含む時間単位で取得できる休暇は評価対象期間に加算されないと明示されています。

- **したがって、介護休業の期間（93日まで）を評価対象期間に追加することはありません。**",X,評価対象の回答は介護休業期間が評価対象にならないと誤って断定しており、正解回答の「評価対象に加えて過去に遡り評価できる（通算93日まで）」という主要な結論と矛盾しているため。,425,1557,1982
233,public,image,まちづくりの開発誘導の流れについて、まちづくり推進計画やまちづくりガイドラインを作成した後、事業者選定までの流れについて説明してください。,まちづくり推進計画やまちづくりガイドラインを作成した後、公募上必要な場合は地区別実施計画を策定します。その後、公募を行い、事業者選定を行います。,"**まちづくりの開発誘導の流れ（事業者選定まで）**

1. **まちづくり推進計画の策定**  
   - 「臨海副都心まちづくり推進計画」を基に、全体の開発誘導方針や基本目標を定める。  
   - ここで示された計画内容が、後続のガイドライン作成の根拠となる。

2. **まちづくりガイドラインの作成**  
   - 推進計画を踏まえて「臨海副都心まちづくりガイドライン—2022改定—」を策定。  
   - ガイドラインは敷地の開発・計画条件を示し、事業者選定に用いる指標となる。  
   - 具体的には、敷地規模・壁面線の位置・オープンスペース配置・建築形態等の誘導項目を定める。

3. **公募（公開募集）の実施**  
   - ガイドラインに基づき、事業者を対象とした公募（公開募集）を行う。  
   - 公募は「まちづくり協議会」や関係者が自主的に管理し、事業者の自由な発想を促す。  
   - 公募上必要な場合は、ガイドラインに示された条件を満たす事業者の提案を募集。

4. **事業者選定**  
   - 公募で提出された提案を、ガイドラインの指標（敷地利用・建築形態等）に照らし合わせて評価。  
   - 評価結果をもとに、優良モデル事業となる「シーズ（民間企業）」や「シーズ（地方公共団体）」を選定。  
   - 選定された提案は、導入検討へ進む。

5. **導入検討（実施計画策定）**  
   - 選定されたシーズ提案について、具体的な事業スキームや実施計画を検討。  
   - ここでは、まちづくり協議会が「まちづくり協定等」を締結し、事業者間の協力体制を整える。  
   - さらに、必要に応じて「地区別実施計画」を策定し、詳細な開発指針を固める。

このように、**まちづくり推進計画 → まちづくりガイドライン → 公募 → 事業者選定 → 導入検討**という流れで、開発誘導の基本事項が策定され、実際に事業者を選び出して具体的な開発へと進められます。",O,正解回答に含まれる「地区別実施計画の策定条件」「公募」「事業者選定」の主要な事実が評価対象の回答にも網羅されており、質問の要件を満たしているため。,736,2183,2919
234,public,paragraph,台場地区の4つの区域のうち、主に居住エリアとして設定された区域はどこか、またその区域の特性や計画内容を詳しく説明せよ。,"台場地区の4つの区域（台場1区域〜台場4区域）のうち、主に居住エリアとして設定されているのは台場1区域です。
台場1区域は、お台場海浜公園の優れた自然環境を生かした、ウォーターフロントに面する住宅市街地を形成し、海岸に面して生活利便施設等を配置します。「水辺の景観をいかした眺望豊かな居住ゾーン」として、超高層から中層までの住棟を組み合わせた居住空間を形成する計画です。
（参考）他の3区域：台場2区域＝住宅街区に加え広域商業機能・居住機能・リゾート型宿泊機能を配置した複合市街地、台場3区域＝業務機能や都市型宿泊機能からなる業務系市街地、台場4区域＝潮風公園を活用した親水・緑地ゾーン。主に居住を目的とした住宅市街地を明確に位置づけているのは台場1区域です。","**主に居住エリアとして設定された区域は「台場１区域」です。**

---

### 台場１区域の特性・計画内容

| 項目 | 内容（コンテキストから引用） |
|------|--------------------------------|
| **位置・境界** | 幹線道路に囲まれた範囲を基本として設定。 |
| **主な機能** | 「ウォーターフロントに面する住宅市街地を形成」<br>（台場海浜公園の優れた自然環境を生かす） |
| **住宅面** | 住宅街区が中心。海岸に面して生活利便施設等を配置することで、住民の暮らしやすさを確保。 |
| **自然環境** | 台場海浜公園の優れた自然環境を活かし、ウォーターフロント沿いに住宅を配置。 |
| **生活利便施設** | 海岸に面して「生活利便施設等」を配置。具体的には、日常生活に必要な商業・サービス施設を海岸沿いに設置。 |
| **景観** | ウォーターフロントの魅力を最大限に活かし、海辺で暮らす「居住型市街地」としての景観を重視。 |
| **計画方針** | 「台場地区の個性を生かしたまちづくり」を推進し、住宅街区と自然環境・生活利便施設が調和した市街地を形成。 |

---

#### まとめ
- **台場１区域**は、住宅街区を中心に「ウォーターフロントに面する住宅市街地」として計画されている。  
- その特性は、台場海浜公園の自然環境を活かしつつ、海岸に面した生活利便施設を配置することで、住民が快適に暮らせる環境を提供する点にある。  
- 以上の内容は、コンテキスト内で「台場１区域」について明示的に記載されている情報から導かれる。",O,評価対象の回答は、主に居住エリアが「台場1区域」であるという結論と、正解回答の主要な事実（台場海浜公園の自然環境活用、ウォーターフロント住宅市街地、海岸沿いの生活利便施設配置）を正確に含んでおり、事実の一致が確認できるため。,823,1837,2660
235,public,paragraph,副都心における供給処理施設について、設計上求められる条件を教えてください。,副都心における上・下水道、ごみ処理、電気・ガス等の供給処理施設は、安全で快適な都市環境の形成、省資源、省エネルギー等をめざして、高度な機能を備えるとともに、各施設は周囲の環境と調和するよう、その配置、デザイン等に配慮することが求められます。また、配管やケーブル等は、災害に強いライフラインを確立するために、原則として共同溝に収容します。,"**副都心における供給処理施設の設計上求められる条件（コンテキストに記載されているもの）**

| 条件 | 内容 |
|------|------|
| **安全で快適な都市環境の形成** | 供給処理施設は「安全で快適な都市環境」を実現するために高度な機能を備えること。 |
| **省資源・省エネルギー** | 施設は「省資源、省エネルギー」を目指し、環境負荷を低減する設計が求められる。 |
| **周囲環境との調和** | 施設の配置・デザインは「周囲の環境と調和」するよう配慮し、景観や住民生活への影響を最小限に抑える。 |
| **共同溝への収容** | 配管・ケーブル等は原則として「共同溝に収容」し、災害時のライフライン確立を図る。 |
| **共同溝取り出し部設置** | 各宅地毎に「1箇所の共同溝取り出し部」を官民境界まで設置し、そこから必要な管路・ケーブルを引き込む。 |
| **宅地内洞道の設置** | 取り出し部から宅地に供給する施設は「洞道形式」で整備し、管理保全を行う。 |
| **耐震基準の遵守** | 宅地内洞道設置時は「法令等に定める耐震基準」に基づく対策を実施。 |
| **供給処理施設の種類別設置** | 具体的に以下を設置：<br>• 電気（東京電力）：電力ケーブル<br>• 情報通信：情報通信ケーブル<br>• 都市ガス（東京ガス）：中圧管または低圧管<br>• 地域冷暖房（東京臨海熱供給）：温熱管、冷熱管<br>• ごみ（東京二十三区清掃一部事務組合）：ごみ収集管路<br>• 上水道（水道局）：上水道管<br>• 中水道（下水道局）：中水道管 |
| **管理保全の責任** | 宅地内洞道中の管路・ケーブル類の施工、保守管理は「関係各事業者の指定」により実施。 |
| **建設発生土の活用** | 可能な限り「宅地内で再利用」し、宅地外で処理する場合は交通負荷を配慮して適正に再利用。 |
| **ごみ処理のシステム化** | 地域内で「管路収集システム」を採用し、リサイクル型都市づくりに寄与するためごみの再利用・資源化スペースを確保。 |
| **地域冷暖房の導入** | 住宅については当面「導入しない」が、技術革新を踏まえて検討継続。 |
| **エネルギー負荷の平準化** | 地域冷暖房システムにより熱供給を受け、蓄熱槽の設置にも努める。 |
| **供給処理施設の利用に関する指針** | すべて「各関係事業者の指定による設備を設置・管理」すること。 |

以上が、コンテキストに記載されている副都心の供給処理施設設計上求められる主な条件です。",O,評価対象の回答は正解回答の主要な条件をすべて含んでおり、事実の欠落や矛盾がないため。,953,1513,2466
236,public,image,臨海副都心のまちづくりにおいて、高さ80mの建築物と高さ25mの建築物が隣り合って建設される場合、それぞれの建築物について必要な壁面線の後退距離を合計すると何メートルですか？,高さ80mの建築物は後退距離が8m以上、高さ25mの建築物は後退距離が6m以上必要です。したがって、合計後退距離は14m以上です。,"高さ 80 m の建築物は「50 m ≦ h ＜ 100 m」の区間に該当し、壁面線の後退距離は **8 m** です。  
高さ 25 m の建築物は「20 m ≦ h ＜ 50 m」の区間に該当し、壁面線の後退距離は **6 m** です。  

したがって、両建築物の壁面線後退距離を合計すると  
**8 m + 6 m = 14 m** となります。",O,評価対象の回答は、正解回答に含まれる各建築物の後退距離（8mと6m）および合計距離（14m）という主要な事実を正確に含んでいるため。,420,1598,2018
237,public,paragraph,お台場海浜公園に隣接する『お台場シーサイドプロムナード』の設計に関して、主要施設部分の壁面線のセットバックにどのような工夫がされているか説明してください。また、このセットバックが歩行者動線に与える影響についても詳しく述べてください。,セットバックの工夫として、主要施設部分の壁面線を20m程度後退させることで、歩行者空間の広がりと一体感を持たせています。セットバックした敷地内にはウェストプロムナードや区画道路に整備される立体横断施設と直接結ぶ人工地盤や歩行者デッキ等が整備され、円滑で連続した歩行者動線が確保されます。これにより、シームレスな歩行者の流れが生まれ、にぎわいある空間が形成されます。,"**設計上のセットバック工夫**

- **壁面線を約20 m程度セットバック**  
  お台場海浜公園に隣接する「お台場シーサイドプロムナード」の主要施設部分では、壁面線（建築物の外壁または柱面）を境界線から約20 m程度後退させる設計が採られています。  
- **人工地盤・歩行者デッキの併設**  
  セットバックした敷地内に、ウェストプロムナードや区画道路に整備される立体横断施設と直接結ぶ人工地盤を設置し、その上に歩行者デッキ（人が歩くための舗装面）を整備します。  
- **低層商業・サービス施設の配置**  
  人工地盤上部には、にぎわいを演出する低層の商業・サービス施設（店舗やカフェ等）を適切に配置し、歩行者の目線と動線を誘導します。  

**セットバックが歩行者動線に与える影響**

1. **円滑で連続した歩行者動線の確保**  
   - 壁面線を後退させることで、建物の外壁とプロムナードの境界線との間に広い空間が生まれ、歩行者は建物の影や狭さを感じずにスムーズに移動できます。  
   - 人工地盤と歩行者デッキを設置することで、立体横断施設（スカイウェイや歩行者デッキ）とプロムナードを直結させ、階段やエレベーターの混雑を緩和します。  

2. **にぎわい空間としての演出**  
   - 20 m程度のセットバックは、建物と水際線・公園との間に「歩行者空間」を確保し、商業施設やイベントスペースが配置されることで、人々の集まりや交流を促進します。  
   - 低層施設が人工地盤上に設置されることで、歩行者は自然と商業エリアへ誘導され、プロムナード全体のにぎわいが持続します。  

3. **景観・安全性の向上**  
   - 壁面線を後退させることで、建物の高さが水際線に対して緩やかになり、景観上の圧迫感が軽減されます。  
   - 人工地盤と歩行者デッキは、雨水排水や緊急時の避難経路としても機能し、安全性を高めます。  

**まとめ**

「お台場シーサイドプロムナード」では、主要施設部分の壁面線を約20 m後退させ、人工地盤と歩行者デッキを併設することで、建物とプロムナードの境界に広い歩行者空間を確保し、立体横断施設との直結や低層商業施設の配置により、円滑で連続した歩行者動線と活気あるにぎわい空間を実現しています。",O,正解回答の主要な事実（壁面線の約20mセットバック、人工地盤と歩行者デッキによるウェストプロムナードや立体横断施設との直結、円滑で連続した歩行者動線とにぎわい空間の形成）がすべて含まれており、事実関係に矛盾や欠落がないため。,970,1593,2563
238,public,paragraph,東京のまちづくりの「みどり率」とは何ですか？具体的に説明してください。,みどり率とは、「緑の東京計画」（平成12年12月）において提示されました。従来の「緑被率」に「河川等の水面の占める割合」と「公園内で樹林等の緑で覆われていない面積の割合」とを加えたもので、ある地域における公園、街路樹、樹林地、草地、農地、宅地内の緑（屋上緑化を含む）、河川、水路、湖沼などの面積が、その地域全体の面積に占める割合を指します。,"**東京のまちづくりにおける「みどり率」とは、ある地域全体の面積に占める緑（屋上緑化を含む）や水面、樹林・草地・農地などの緑被率を加えた指標です。**  

具体的には、以下のように定義されています。

| 要素 | 内容 |
|------|------|
| **緑被率** | 公園、街路樹、樹林地、草地、農地、宅地内の緑（屋上緑化を含む）の面積 |
| **水面** | 河川、水路、湖沼などの水面が占める割合 |
| **未緑地** | 公園内で樹林等の緑で覆われていない面積 |

これらを合計し、**その地域全体の面積に対する割合**として算出します。  
「みどり率」は、緑と水のネットワークを形成し、都市環境の質向上や住民の健康・快適性を図るために、東京都が「緑の東京計画」（平成12年12月）で提示した指標です。",O,評価対象の回答は、正解回答の定義要素（緑被率・水面・公園内の未緑地）、算出基準（地域全体面積に対する割合）、および「緑の東京計画」での提示という主要な事実を正確に含んでおり、質問に正しく答えているため。,536,1288,1824
239,public,image,東京都の都市計画に関する指針では、自動車交通による影響を低減するために具体的にどのような方策が考えられているか。,湾岸線などの交通量の多い広域幹線道路沿いやインターチェンジ周辺の街区は、壁面と道路との間に十分な幅の緩衝緑地帯を設けるなどして、騒音、排気ガス等の自動車交通の環境影響の低減を図ります。,"東京都の都市計画における「自動車交通による影響を低減するための具体策」は、以下のように定められています。

- **湾岸線など交通量が多い広域幹線道路沿いやインターチェンジ周辺の街区**  
  - 壁面と道路との間に **十分な幅の緩衝緑地帯を設ける**  
  - この緩衝緑地帯により、騒音や排気ガスなど自動車交通の環境影響を低減することを図る。",O,正解回答の主要な事実（対象区域、緩衝緑地帯の設置、環境影響低減の目的）がすべて含まれており、事実関係に矛盾や欠落がないため。,373,1356,1729
240,retail,paragraph,GDPの品質システムとして、卸売業者等の経営陣は具体的にどのような責任を担う必要があるか。また、経営陣の役割や役職目安についても教えてください。,卸売販売業者等の経営陣は、品質システムのすべての分野において、適格性のある職員、並びに適切で十分な建物、施設及び機器の面で、十分なリソースが充てられることを確実に保証する必要があります。経営陣は2階層に分類でき、社長や流通本部長等が該当する上級経営陣は経営資源を配分します。方針を現場に伝達・理解させる経営陣は物流部長、物流センター長等が該当します。,"**GDP（適正流通）における卸売業者等の経営陣が担うべき具体的な責任**

| 項目 | 内容（コンテキストからの根拠） |
|------|--------------------------------|
| **品質システムの履行・維持を保証** | 「1.2.3 卸売販売業者等の経営陣は、品質システムが履行され、維持されることを確実に保証するための明確に規定された権限及び責任を有する者を任命すること。」 |
| **適切なリソースの確保** | 「1.2.4 卸売販売業者等の経営陣は、品質システムのすべての分野において、適格性のある職員、並びに適切で十分な建物・設備・機器の面で、十分なリソースが充てられることを確実に保証すること。」 |
| **組織体制の明示** | 「2.2.2 卸売販売業者等の組織体制は組織図に記載し、全ての職員の役割・責任・相互関係を明確に指定すること。」 |
| **職務記述書の作成・管理** | 「2.2.3 卸売販売業者等は重要な地位の職員を任命し、その役割と責任を職務記述書に記載すること。」 |
| **品質マニュアルの策定・監視** | 「1.2.2 品質システムを文書化し、その有効性を監視すること。」 |
| **教育訓練の実施・維持** | 「2.4.1 医薬品の仕入、保管及び供給業務に関与する全ての職員はGDP本ガイドラインの要求事項に関する教育訓練を受講すること。」<br>「2.4.2 卸売販売業者等は職員に手順書に基づき、また文書化された教育訓練プログラムに従い、各自の役割に関連する導入及び継続的教育訓練を受けさせること。」 |
| **責任者の権限付与** | 「2.3.3 任命された責任者に対し、その業務を遂行するために必要な権限、経営資源及び責任を付与すること。」 |
| **業務の監視・改善** | 「1.2.7 品質システムは、逸脱を適切に是正し、予防するためのCAPA（Corrective Action and Preventive Action）を講じること。」 |

---

**経営陣の役割・役職目安（コンテキストに示された例）**

| 階層 | 代表的な役職 | 主な責務（抜粋） |
|------|--------------|------------------|
| **上級経営陣** | 社長、流通本部長等 | ・品質システム全体の方針策定・承認<br>・リソース配分（人員、設備等）<br>・経営陣としての責任を明確に規定し、組織全体へ伝達 |
| **経営陣** | 物流部長、物流センター長等 | ・日常業務の実行監督<br>・品質システムに関する具体的な運用指示<br>・職務記述書の作成・更新、教育訓練計画の実施 |

> **備考**  
> - 上級経営陣は「権限及び責任を有する者」を任命し、経営資源の配分を行う役割が中心です。  
> - 経営陣は「方針を現場に伝達・理解させる」役割があり、物流部門などの実務担当者と連携して品質システムを運用します。  

以上が、GDPの品質システムにおいて卸売業者等の経営陣が担うべき具体的な責任と、役割・役職目安です。",O,正解回答に含まれる主要な事実（リソース確保の保証、経営陣の2階層分類、各階層の役職と役割）がすべて含まれており、矛盾や欠落がないため。,1063,1838,2901
241,retail,image,GDP関連品質マネジメントレビューで輸送時品質を確認する場合、どのような指標でレビューを行う必要がありますか？,"輸送時品質を評価するには、次の指標でレビューを行います。
・指定温度逸脱
・破損
・誤出荷
・紛失
・納期遅延","GDP関連品質マネジメントレビューで「輸送時の品質」を確認する場合、以下の指標を用いてレビューを行う必要があります。  

| 指標 | 内容 | 目標値 |
|------|------|--------|
| **輸送時 品質 指定温度逸脱** | 輸送中に設定された温度範囲から逸脱した件数 | 0 件 |
| **破損（梱数/入出庫梱数）** | 破損した梱包の件数を入出庫梱数で割った値 | 10 ppm |
| **誤出荷** | 誤って出荷された件数 | 0 件 |
| **紛失** | 輸送中に紛失した件数 | 0 件 |
| **納期遅延** | 輸送に伴う納期の遅延件数 | 0 件 |

これらの指標を定期的に測定し、実績値と目標値を比較してレビューすることで、輸送時の品質管理状況を把握し、必要に応じて是正・予防措置（CAPA）を講じることが求められます。",O,正解回答の主要な指標5つがすべて含まれており、追加情報や目標値の記載は評価基準に従い減点対象外であるため。,484,1093,1577
242,retail,paragraph,医薬品の受入れ場所及び発送場所におけるハード対応とソフト対応の具体的な例をそれぞれ3つずつ挙げてください。,"まず、ハード対応の例としては以下のようなものが挙げられます。 
1. 外気温の影響を低減させるドックシェルターの設置
2. 雨天時に医薬品が水濡れするのを防ぐ屋根の設置
3. 検品区域への適切な設備の設置

次に、ソフト対応の例としては以下のものがあります。
1. 受入れ、発送及び保管の区域について適切に分離
2. 時間による作業工程の区別
3. 製品の入出庫管理を維持するための手順を定義","**ハード対応（物理的・設備面での対策）**

1. **ドックシェルターの設置**  
   - 受入れ・発送時に外気温や雨風の影響を低減するため、倉庫内のドック（搬入・搬出口）にシェルターを設置する。  
2. **雨天時の屋根（防水カバー）の設置**  
   - 医薬品が雨に濡れるのを防止するため、搬入受入れ場所や発送場所に屋根・カバーを設置する。  
3. **温度管理設備の導入**（例：保冷庫・空調システム）  
   - 受入れ・発送時に温度が医薬品の保管条件を逸脱しないよう、適切な冷却・換気設備を設置する。

**ソフト対応（作業工程や管理面での対策）**

1. **時間帯による作業工程の区別**  
   - 受入れ・発送を行う時間帯を分け、外気温の変動が少ない時間に作業を集中させる。  
2. **作業区域の分離**（例：受入れ区・発送区を別々に設置）  
   - 受入れと発送の作業エリアを物理的に分離し、混乱や温度変化の影響を最小限に抑える。  
3. **作業手順・チェックリストの策定**  
   - 受入れ・発送時に実施すべき手順を文書化し、作業者が遵守できるようにチェックリストや手順書を用意する。",O,評価対象の回答は正解回答の主要な事実をすべて含み、表現の違いや追加情報は減点対象外であるため、質問に正しく答えていると判断できる。,624,1767,2391
243,retail,paragraph,外部の人が医療用品保管エリアに入るときは、どのような手順に従う必要がありますか。また、無関係の人が立ち入らないような防止策についても教えてください。,医薬品の貯蔵設備は、当該区域に立ち入ることができる者を特定し、立入りは権限を与えられた職員のみに限定します。外部の人が医療用品保管エリアに入るときは、原則として従業員が同行する必要があります。無関係の第三者が立ち入ることを防ぐために、出入り口にカードキーや指紋認証を使用してアクセスを制限するとともに、主な搬入・発送場所にはCCTVと侵入検知センサを設置することが望ましい。,"**外部の人が医療用品保管エリアに入るときに従うべき手順**

| 手順 | 内容 |
|------|------|
| 1. **権限の確認** | 医薬品貯蔵設備に立ち入ることができる者を特定し、権限を与えられた職員のみが入室できるようにする。 |
| 2. **アクセス制御** | 入退出口をカードキーまたは指紋認証で制限し、入室時に本人確認を行う。 |
| 3. **同行の原則** | 外部者が区域に立ち入る際は、原則として職員を同行させる。 |
| 4. **監視装置の設置** | 主要な搬入・発送場所にはCCTVや侵入感知センサー等を設置し、異常時に警報が発動するようにする。 |
| 5. **手順書と記録** | 清掃・搬入受入れの手順書を作成し、実施時に記録を残す。 |

**無関係の人が立ち入らないようにする防止策**

| 防止策 | 具体的な実施内容 |
|--------|-----------------|
| **物理的区分** | 医薬品を他のものと区別し、区画された場所に保管。立入れは権限を与えられた職員のみに限定し、他の区域から明確に区別する。 |
| **アクセス制御** | 入退出口をカードキーや指紋認証で制限。 |
| **監視システム** | 侵入者探知警報システム、CCTV、侵入感知センサー等を設置し、外部者の不正立入りを検知。 |
| **同行ルール** | 外部者が入室する際は必ず職員を同行させる。 |
| **記録管理** | 立入れの際に誰がいつ入ったかを記録し、監査や追跡が可能な状態にする。 |

これらの手順と防止策を組み合わせることで、医療用品保管エリアへの無許可立入りを効果的に防止できます。",O,正解回答の主要な事実（権限者のみ立ち入り可、外部者の原則として職員同行、カードキーまたは指紋認証によるアクセス制限、主要箇所へのCCTVおよび侵入検知センサー設置）がすべて含まれており、欠落や矛盾がないため。,733,1520,2253
244,retail,table,商品の青果物を置いておく店舗保管場所について、どのようなことに気を付けながら清掃やメンテナンスを行う必要がありますか。,店舗保管場所について、ほうきやブラシで残渣やごみを取り除き、汚れがひどい場合は水で床を洗い流します。床に亀裂や塗装の欠落、水たまりになりやすい箇所がないか確認してください。,"青果物を置く店舗保管場所（常温倉庫・バックヤード等）で清掃やメンテナンスを行う際には、以下の点に注意して実施する必要があります。

| 目的 | 注意すべき事項 |
|------|----------------|
| **汚れ・ごみの除去** | ①ほうきやブラシで残渣やごみを取り除く。<br>②汚れがひどい場合は水で床を洗い流す。 |
| **構造・設備の点検** | ①床に亀裂や塗装欠落、または水たまりになりやすい箇所がないか確認する。 |
| **温度管理** | ①保管施設の整理整頓を行い、冷蔵庫等は適温（10℃以下）に保つ。<br>②温度計で庫内温度を定期的に確認し、異常があれば設定温度を調整。 |
| **衛生的な環境維持** | ①保管場所を毎日・毎週の清掃スケジュールに従って実施。<br>②作業後は必ず洗浄・乾燥し、必要に応じて消毒（例：アルコールスプレー）を行う。 |
| **異物混入防止** | ①保管場所にゴミが散乱している場合は周囲を清掃し、指定の廃棄場所へ運搬。<br>②排水溝には目皿を設け、汚れの蓄積や悪臭が生じた場合は掃除を実施。 |
| **作業者の健康管理** | ①体調や手指に化膿傷がないか確認し、問題があれば作業を控える。 |

これらの項目は「施設・設備の衛生管理」セクションで示されている手順（毎日／毎週の清掃・洗浄、メンテナンス手順）に従い、定期的かつ体系的に実施することで、青果物の品質保持と食中毒リスクの低減につながります。",O,正解回答の主要な事実がすべて含まれており、追加情報は減点対象外であるため。,645,1512,2157
